ZCTA,Counties,Population Density (People per Square Kilometer),Median Value of Owner Occupied Units (Dollars)
27888,Greene County|Pitt County|Wilson County,14.3110483460333,78100
27889,Beaufort County|Martin County|Pitt County,57.11277073974785,140800
27890,Halifax County,90.16635272699746,84000
27891,Edgecombe County|Halifax County|Nash County,12.670926373180148,89600
27892,Beaufort County|Martin County,28.93842250392836,92200
27893,Wilson County,131.54761551958316,104000
27896,Nash County|Wilson County,227.13622121212023,167800
27897,Hertford County|Northampton County,11.973836206485922,85200
27909,Camden County|Pasquotank County,69.09582124805202,166700
27910,Bertie County|Hertford County,28.158773096849362,90100
27915,Dare County,39.36831271007868,257300
27916,Currituck County,41.48773094647556,244700
27917,Currituck County,12.86959954539411,-
27919,Chowan County|Perquimans County,7.282840916074486,156800
27920,Dare County,58.139262980230434,249000
27921,Camden County,30.106882699496566,206100
27922,Hertford County,7.183486360888564,86300
27923,Currituck County,41.217129898920966,230300
27924,Bertie County|Hertford County,10.330924144736011,81800
27925,Tyrrell County,3.8576356801017266,115200
27926,Gates County,17.13277961811141,180600
27927,Currituck County,21.159170213732164,453100
27928,Tyrrell County|Washington County,4.288634159542214,113100
27929,Currituck County,61.5987597883695,296500
27932,Chowan County|Perquimans County,35.32363124548634,135100
27935,Gates County,9.399154402700638,159300
27936,Dare County,73.65085744343055,315300
27937,Gates County,16.816146573809153,143000
27938,Gates County,10.052862790017722,80600
27939,Currituck County,137.59900354461504,215800
27941,Currituck County,102.20301406255767,278300
27942,Hertford County,8.651635401419982,-
27943,Dare County,83.15844118709323,388900
27944,Perquimans County,25.14727847800751,182300
27946,Chowan County|Gates County|Perquimans County,10.183976985976999,125000
27947,Currituck County,42.579251426105856,255300
27948,Dare County,504.49690479991165,267000
27949,Dare County,207.4132883441671,437500
27950,Currituck County,24.91880341724881,201800
27953,Dare County,1.3944448037229926,-
27954,Dare County,283.91142016024907,263200
27956,Currituck County,35.20039402002804,131800
27957,Bertie County,8.988589147742214,184000
27958,Currituck County,58.41481518109638,278900
27959,Dare County,83.64278579263934,316300
27960,Hyde County,35.35535973723648,380000
27962,Beaufort County|Washington County,30.82641662961109,84600
27964,Currituck County,105.5698112851058,206800
27965,Currituck County,12.042038134846145,206600
27966,Currituck County,42.71123404019644,266700
27967,Bertie County,28.791690771859486,85600
27968,Dare County,10.832754526883514,341200
27969,Gates County,23.668797602752726,-
27970,Washington County,9.055505207816838,82100
27972,Dare County,134.7005504657772,322700
27973,Camden County|Currituck County,16.748429517448827,271400
27974,Camden County,7.54348324272242,189800
27976,Camden County,12.903053366297618,239600
27978,Dare County,2.8120645981172046,164800
27979,Gates County,7.605289016078537,155100
27980,Chowan County|Perquimans County,15.168343864375204,147700
27981,Dare County,65.42527850553749,241100
27982,Dare County,77.1161819544629,-
27983,Bertie County,10.873188605030109,83100
27985,Perquimans County,248.38549428713364,111400
27986,Hertford County,60.01769632291311,109300
28001,Stanly County,79.89511248548534,139600
28006,Gaston County|Lincoln County,75.39265189166369,173000
28007,Anson County,26.67507304890547,68300
28009,Stanly County,164.6593870887717,87100
28012,Gaston County,371.2202918571847,229900
28016,Gaston County,119.62426497300346,130000
28017,Cleveland County,1243.1408076144062,-
28018,Rutherford County,20.645263840650852,115700
28019,Rutherford County,292.88151478319446,-
28020,Cleveland County|Rutherford County,20.275113431333164,88300
28021,Cleveland County|Gaston County|Lincoln County,89.71002398044959,146600
28023,Rowan County,125.63877264956417,144900
28024,Rutherford County,19.048759381513996,-
28025,Cabarrus County,207.56003178710992,186000
28027,Cabarrus County|Mecklenburg County,427.9914344855013,234800
28031,Mecklenburg County,851.6695274764235,341600
28032,Gaston County,610.3261829560225,171100
28033,Gaston County|Lincoln County,68.46209425833389,129400
28034,Gaston County,162.88295764190542,151600
28036,Cabarrus County|Iredell County|Mecklenburg County|Rowan County,350.1129635092935,385400
28037,Catawba County|Lincoln County,220.94023102358545,337700
28039,Rowan County,407.0779028922229,86900
28040,Cleveland County|Rutherford County,42.574308192989726,99800
28041,Rowan County,245.12807942149774,-
28042,Cleveland County,85.04222231415976,-
28043,Rutherford County,117.56368756333109,122300
28052,Gaston County,329.45372633498977,110900
28054,Gaston County,809.7469828247888,148300
28056,Gaston County,274.61754914923836,190600
28071,Cabarrus County|Rowan County|Stanly County,24.87714724780294,151600
28072,Rowan County,418.18565507040427,160500
28073,Cleveland County,80.3975831609874,108700
28074,Rutherford County,46.98747627132449,-
28075,Cabarrus County,390.99194524751266,307500
28076,Rutherford County,132.24718254396296,-
28077,Gaston County,239.15479260919201,72300
28078,Cabarrus County|Mecklenburg County,411.1688417835469,324400
28079,Union County,323.519105811782,243800
28080,Gaston County|Lincoln County,76.35069889266944,145800
28081,Cabarrus County|Rowan County,364.53129269609275,158300
28083,Cabarrus County|Rowan County,498.5203284932527,136700
28086,Cleveland County|Gaston County,117.87599810043987,134500
28088,Rowan County,454.8574709625277,157800
28089,Cleveland County,141.53194921870664,137500
28090,Burke County|Catawba County|Cleveland County|Lincoln County,32.417521062975375,116800
28091,Anson County,7.284062152353337,106100
28092,Catawba County|Gaston County|Lincoln County,124.68390589841984,151000
28097,Cabarrus County|Stanly County,88.23148307191228,173600
28098,Gaston County,410.1209538726318,119500
28101,Gaston County,556.9015691609702,277000
28102,Anson County,39.4701261532415,75600
28103,Anson County|Union County,25.622492841974456,171500
28104,Mecklenburg County|Union County,450.25288036110175,333100
28105,Mecklenburg County|Union County,732.6415552894177,279100
28107,Cabarrus County|Mecklenburg County|Stanly County|Union County,73.90048631466183,255400
28108,Union County,94.09497570467727,-
28109,Stanly County,362.57963683058483,160100
28110,Union County,161.61598574039934,200100
28112,Union County,79.26647251670006,180200
28114,Cleveland County|Rutherford County,43.24772086834905,98600
28115,Iredell County|Rowan County,224.6338988247119,232400
28117,Iredell County,463.3549006306346,454800
28119,Anson County,11.79113073338324,84000
28120,Gaston County,295.57775217260786,170700
28124,Cabarrus County|Stanly County,46.00386820621494,200200
28125,Iredell County|Rowan County,27.029355892360353,200000
28127,Davidson County|Montgomery County|Randolph County|Rowan County|Stanly County,39.20682708982435,169200
28128,Stanly County,40.21443291421692,122600
28129,Stanly County,51.76410365595795,173700
28133,Anson County|Union County,12.052205047803772,134800
28134,Mecklenburg County,574.5631970212896,214300
28135,Anson County,18.275516454660863,123900
28136,Cleveland County,207.44940951007365,-
28137,Rowan County|Stanly County,24.404945374960835,170700
28138,Cabarrus County|Rowan County,93.24031188493498,139400
28139,Polk County|Rutherford County,39.627864017620496,147400
28144,Rowan County,337.1052336762402,148300
28146,Rowan County,117.5700121630018,156200
28147,Rowan County,132.43315934063392,160300
28150,Cleveland County|Rutherford County,100.56560668735153,134400
28152,Cleveland County,124.53951026769327,128800
28159,Rowan County,529.8842081202725,105100
28160,Rutherford County,271.2761787822904,80000
28163,Stanly County,59.178125670108514,171000
28164,Gaston County|Lincoln County,140.32958931829586,196700
28166,Iredell County,137.9263651926857,207200
28167,McDowell County|Rutherford County,12.686482900468649,168300
28168,Burke County|Catawba County|Cleveland County|Lincoln County,44.893184851224184,127100
28169,Cleveland County,111.33304522888493,115900
28170,Anson County,22.431393684406714,93900
28173,Union County,232.92128904648857,416000
28174,Union County,98.31392102741516,149900
28202,Mecklenburg County,3519.4547937191205,335500
28203,Mecklenburg County,2289.297313181962,520700
28204,Mecklenburg County,2060.560916604758,429700
28205,Mecklenburg County,1619.1641130555226,273200
28206,Mecklenburg County,777.5542071973645,138600
28207,Mecklenburg County,1459.4774898957724,1060300
28208,Mecklenburg County,736.7603980925511,121000
28209,Mecklenburg County,1746.3987908248669,411800
28210,Mecklenburg County,1458.244682829836,348600
28211,Mecklenburg County,1125.2005509488426,490900
28212,Mecklenburg County,1723.8789710768428,151700
28213,Cabarrus County|Mecklenburg County,1281.6655403175089,174100
28214,Mecklenburg County,488.8164991289159,163400
28215,Cabarrus County|Mecklenburg County,827.6340978824468,167000
28216,Mecklenburg County,735.6300976734291,157700
28217,Mecklenburg County,748.6699763455969,143000
28223,Mecklenburg County,2948.6190227628626,-
28226,Mecklenburg County,1062.1474081170263,404400
28227,Mecklenburg County|Union County,549.2554217123247,201400
28244,Mecklenburg County,0.0,-
28262,Cabarrus County|Mecklenburg County,846.2903003990565,207300
28269,Cabarrus County|Mecklenburg County,1040.9600909980634,199800
28270,Mecklenburg County,1075.6272583767432,386700
28273,Mecklenburg County,709.9368404151522,199700
28274,Mecklenburg County,5347.837118673841,-
28277,Mecklenburg County,1198.439095313025,376000
28278,Mecklenburg County,447.995365487542,300300
28280,Mecklenburg County,1123.7676865709761,-
28282,Mecklenburg County,0.0,-
28301,Cumberland County,550.307734763631,92500
28303,Cumberland County,773.2850838743033,131900
28304,Cumberland County|Hoke County,824.0206092171723,120300
28305,Cumberland County,867.6367054866292,187700
28306,Bladen County|Cumberland County|Hoke County,246.98250788668042,165500
28307,Cumberland County,624.6920330200794,156300
28308,Cumberland County,47.641734159123395,-
28310,Cumberland County,75.33997173320105,-
28311,Cumberland County,383.72980550811997,149300
28312,Bladen County|Cumberland County,46.39848307378256,154300
28314,Cumberland County,1081.0426636671323,134200
28315,Hoke County|Moore County,80.21436891992909,170400
28318,Cumberland County|Sampson County,20.468382374835375,86300
28320,Bladen County|Columbus County,26.003550859784102,93500
28323,Harnett County,47.968265285449604,168100
28325,Duplin County,133.58350374054174,72700
28326,Harnett County|Lee County|Moore County,85.47107581361824,172600
28327,Moore County,37.492445095384035,198800
28328,Sampson County,39.74356627889477,108100
28330,Richmond County,431.4800665198436,164700
28331,Cumberland County,114.10280206054448,-
28332,Bladen County,50.389680193496375,181500
28333,Wayne County,89.2462306461499,78000
28334,Cumberland County|Harnett County|Johnston County|Sampson County,57.09448665548829,126000
28337,Bladen County,21.60000191503733,117500
28338,Richmond County,10.008666806870291,89800
28339,Harnett County,69.90755972800362,98900
28340,Robeson County,26.556222008212384,68900
28341,Duplin County|Sampson County,14.419842515268108,102200
28342,Cumberland County,82.66719672749363,129200
28343,Scotland County,33.99636432740616,59300
28344,Cumberland County|Sampson County,31.355826571869585,88300
28345,Richmond County|Scotland County,62.72038779604012,82900
28347,Moore County|Richmond County,15.931630254012171,70700
28348,Cumberland County,342.78103201457395,150600
28349,Duplin County,17.930468481731975,110900
28350,Moore County,64.22748731838684,-
28351,Richmond County|Scotland County,28.081264501309725,67800
28352,Scotland County,76.93678563353912,94400
28355,Lee County,425.6810897435897,-
28356,Cumberland County|Harnett County,38.85020139764193,159300
28357,Hoke County|Robeson County,30.257513810610245,82900
28358,Robeson County,64.54099886976564,91000
28359,Robeson County,8534.567783398556,-
28360,Robeson County,64.35500785202703,82400
28362,Robeson County,45.30281845307349,-
28363,Richmond County|Scotland County,6.5219278447213345,92700
